revision,gcid1,gcid2,classId,sameFile,same_folder,file_distance,distance_bucket,dep_label,depth,similarity,filepath1,filepath2,folder1,folder2
14,111,196,45,0,1,1,1,0,1,100,,SimpleResolver.java,,
14,111,197,45,0,1,4,4+,0,4,100,,Resolver.java,,
14,111,198,45,0,1,1,1,0,1,100,,Resolver.java,,
14,114,193,45,0,1,4,4+,0,4,100,,dnsResolver.java,,
14,114,194,45,0,1,1,1,0,1,100,,SimpleResolver.java,,
14,114,195,45,0,1,1,1,0,1,100,,dnsResolver.java,,
14,114,196,45,0,1,4,4+,0,4,100,,SimpleResolver.java,,
14,114,197,45,0,1,1,1,0,1,100,,Resolver.java,,
14,114,198,45,0,1,4,4+,0,4,100,,Resolver.java,,
14,193,194,45,0,1,4,4+,1,4,100,dnsResolver.java,SimpleResolver.java,,
14,193,195,45,1,1,4,4+,1,4,100,dnsResolver.java,dnsResolver.java,,
14,193,196,45,0,1,1,1,1,1,100,dnsResolver.java,SimpleResolver.java,,
14,193,197,45,0,1,4,4+,1,4,100,dnsResolver.java,Resolver.java,,
14,193,198,45,0,1,1,1,1,1,100,dnsResolver.java,Resolver.java,,
14,193,228,45,0,1,1,1,0,1,100,dnsResolver.java,,,
14,194,195,45,0,1,1,1,1,1,100,SimpleResolver.java,dnsResolver.java,,
14,194,196,45,1,1,4,4+,1,4,100,SimpleResolver.java,SimpleResolver.java,,
14,194,197,45,0,1,1,1,1,1,100,SimpleResolver.java,Resolver.java,,
14,194,198,45,0,1,4,4+,1,4,100,SimpleResolver.java,Resolver.java,,
14,194,228,45,0,1,4,4+,0,4,100,SimpleResolver.java,,,
14,195,196,45,0,1,4,4+,1,4,100,dnsResolver.java,SimpleResolver.java,,
14,195,197,45,0,1,1,1,1,1,100,dnsResolver.java,Resolver.java,,
14,195,198,45,0,1,4,4+,1,4,100,dnsResolver.java,Resolver.java,,
