cloneType,granularity,gcid1,gcid2,no_of_revision_paired,couplingStrength,latePropagationCount,dominantChangeCategory,made_pair_in_revisions,gcid1_changed_revs,gcid2_changed_revs
"Type3","Block",891,892,6,1.0000,0,"SIMILARITY_PRESERVING","[192, 194, 239, 285, 286, 290]","[192, 194, 239, 285, 286, 290]","[192, 194, 239, 285, 286, 290]"
"Type3","Block",654,655,1,1.0000,0,"SIMILARITY_PRESERVING","[48]","[48]","[48]"
"Type3","Block",654,656,1,0.5000,0,"SIMILARITY_PRESERVING","[48]","[48]","[48, 178]"
"Type3","Block",654,657,1,0.5000,0,"SIMILARITY_PRESERVING","[48]","[48]","[48, 178]"
"Type3","Block",655,656,1,0.5000,0,"SIMILARITY_PRESERVING","[48]","[48]","[48, 178]"
"Type3","Block",655,657,1,0.5000,0,"SIMILARITY_PRESERVING","[48]","[48]","[48, 178]"
"Type3","Block",656,657,2,1.0000,0,"SIMILARITY_PRESERVING","[48, 178]","[48, 178]","[48, 178]"
"Type3","Block",895,896,1,1.0000,0,"SIMILARITY_PRESERVING","[195]","[195]","[195]"
"Type3","Block",897,898,2,0.3333,0,"SIMILARITY_PRESERVING","[196, 248]","[196, 248]","[196, 248, 426, 615, 753, 756]"
"Type3","Block",1007,1008,2,1.0000,0,"SIMILARITY_PRESERVING","[285, 286]","[285, 286]","[285, 286]"
"Type3","Block",899,900,1,1.0000,0,"SIMILARITY_PRESERVING","[278]","[278]","[278]"
"Type3","Block",687,688,1,1.0000,0,"SIMILARITY_PRESERVING","[87]","[87]","[87]"
"Type3","Block",691,693,5,1.0000,0,"SIMILARITY_PRESERVING","[87, 94, 129, 288, 299]","[87, 94, 129, 288, 299]","[87, 94, 129, 288, 299]"
"Type3","Block",621,622,2,1.0000,0,"SIMILARITY_PRESERVING","[44, 46]","[44, 46]","[44, 46]"
"Type3","Block",621,623,2,1.0000,0,"SIMILARITY_PRESERVING","[44, 46]","[44, 46]","[44, 46]"
"Type3","Block",621,624,2,1.0000,0,"SIMILARITY_PRESERVING","[44, 46]","[44, 46]","[44, 46]"
"Type3","Block",622,623,2,1.0000,0,"SIMILARITY_PRESERVING","[44, 46]","[44, 46]","[44, 46]"
"Type3","Block",622,624,2,1.0000,0,"SIMILARITY_PRESERVING","[44, 46]","[44, 46]","[44, 46]"
"Type3","Block",623,624,2,1.0000,0,"SIMILARITY_PRESERVING","[44, 46]","[44, 46]","[44, 46]"
"Type3","Block",629,630,1,1.0000,0,"SIMILARITY_PRESERVING","[44]","[44]","[44]"
"Type3","Block",629,631,1,1.0000,0,"SIMILARITY_PRESERVING","[44]","[44]","[44]"
"Type3","Block",629,632,1,1.0000,0,"SIMILARITY_PRESERVING","[44]","[44]","[44]"
"Type3","Block",630,631,1,1.0000,0,"SIMILARITY_PRESERVING","[44]","[44]","[44]"
"Type3","Block",630,632,1,1.0000,0,"SIMILARITY_PRESERVING","[44]","[44]","[44]"
"Type3","Block",631,632,1,1.0000,0,"SIMILARITY_PRESERVING","[44]","[44]","[44]"
"Type3","Block",633,635,8,0.8889,0,"SIMILARITY_PRESERVING","[47, 49, 51, 53, 87, 94, 133, 281]","[47, 49, 51, 52, 53, 87, 94, 133, 281]","[47, 49, 51, 53, 87, 94, 133, 281]"
"Type3","Block",633,636,8,0.8000,0,"SIMILARITY_PRESERVING","[47, 49, 51, 53, 87, 94, 133, 281]","[47, 49, 51, 52, 53, 87, 94, 133, 281]","[47, 49, 51, 53, 87, 94, 133, 281, 513]"
"Type3","Block",634,637,9,0.7500,1,"SIMILARITY_PRESERVING","[47, 49, 53, 87, 133, 281, 514, 646, 691]","[47, 49, 51, 53, 87, 133, 281, 514, 646, 691]","[47, 49, 53, 87, 133, 281, 514, 646, 691, 694, 703]"
"Type3","Block",635,636,8,0.8889,0,"SIMILARITY_PRESERVING","[47, 49, 51, 53, 87, 94, 133, 281]","[47, 49, 51, 53, 87, 94, 133, 281]","[47, 49, 51, 53, 87, 94, 133, 281, 513]"
"Type3","Block",764,765,1,1.0000,0,"SIMILARITY_PRESERVING","[95]","[95]","[95]"
"Type3","Block",999,1000,1,1.0000,0,"SIMILARITY_PRESERVING","[280]","[280]","[280]"
"Type3","Block",913,914,1,1.0000,0,"SIMILARITY_PRESERVING","[208]","[208]","[208]"
"Type3","Block",913,915,1,1.0000,0,"SIMILARITY_PRESERVING","[208]","[208]","[208]"
"Type3","Block",913,916,1,1.0000,0,"SIMILARITY_PRESERVING","[208]","[208]","[208]"
"Type3","Block",914,915,1,1.0000,0,"SIMILARITY_PRESERVING","[208]","[208]","[208]"
"Type3","Block",914,916,1,1.0000,0,"SIMILARITY_PRESERVING","[208]","[208]","[208]"
"Type3","Block",915,916,1,1.0000,0,"SIMILARITY_PRESERVING","[208]","[208]","[208]"
"Type3","Block",694,695,1,1.0000,0,"SIMILARITY_PRESERVING","[87]","[87]","[87]"
"Type3","Block",901,902,1,1.0000,0,"SIMILARITY_PRESERVING","[199]","[199]","[199]"
"Type3","Block",901,903,1,1.0000,0,"SIMILARITY_PRESERVING","[199]","[199]","[199]"
"Type3","Block",901,904,1,1.0000,0,"SIMILARITY_PRESERVING","[199]","[199]","[199]"
"Type3","Block",902,903,1,1.0000,0,"SIMILARITY_PRESERVING","[199]","[199]","[199]"
"Type3","Block",902,904,1,1.0000,0,"SIMILARITY_PRESERVING","[199]","[199]","[199]"
"Type3","Block",903,904,1,1.0000,0,"SIMILARITY_PRESERVING","[199]","[199]","[199]"
"Type3","Block",696,697,3,1.0000,0,"SIMILARITY_PRESERVING","[87, 92, 120]","[87, 92, 120]","[87, 92, 120]"
"Type3","Block",734,735,2,1.0000,0,"SIMILARITY_PRESERVING","[92, 109]","[92, 109]","[92, 109]"
"Type3","Block",698,699,2,1.0000,0,"SIMILARITY_PRESERVING","[87, 120]","[87, 120]","[87, 120]"
"Type3","Block",700,701,5,1.0000,0,"SIMILARITY_PRESERVING","[72, 73, 87, 92, 94]","[72, 73, 87, 92, 94]","[72, 73, 87, 92, 94]"
"Type3","Block",702,703,2,1.0000,0,"SIMILARITY_PRESERVING","[65, 87]","[65, 87]","[65, 87]"
"Type3","Block",762,763,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",704,705,2,1.0000,0,"SIMILARITY_PRESERVING","[65, 87]","[65, 87]","[65, 87]"
"Type3","Block",794,795,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",813,814,1,1.0000,0,"SIMILARITY_PRESERVING","[139]","[139]","[139]"
"Type3","Block",706,707,2,1.0000,0,"SIMILARITY_PRESERVING","[92, 120]","[92, 120]","[92, 120]"
"Type3","Block",708,710,1,0.0313,0,"SIMILARITY_PRESERVING","[65]","[65, 120]","[65, 216, 285, 288, 432, 441, 449, 541, 542, 546, 549, 550, 621, 638, 654, 659, 666, 686, 707, 713, 731, 736, 867, 926, 932, 936, 939, 1001, 1048, 1144, 1485]"
"Type3","Block",708,711,1,0.0270,0,"RESYNCHRONIZING","[120]","[65, 120]","[120, 141, 147, 158, 216, 285, 288, 432, 434, 441, 447, 449, 541, 542, 546, 548, 549, 550, 554, 638, 654, 659, 686, 707, 736, 867, 869, 926, 932, 936, 939, 1001, 1048, 1144, 1179, 1485]"
"Type3","Block",710,711,26,0.6341,3,"SIMILARITY_PRESERVING","[216, 285, 288, 432, 441, 449, 541, 542, 546, 549, 550, 638, 654, 659, 686, 707, 736, 867, 926, 932, 936, 939, 1001, 1048, 1144, 1485]","[65, 216, 285, 288, 432, 441, 449, 541, 542, 546, 549, 550, 621, 638, 654, 659, 666, 686, 707, 713, 731, 736, 867, 926, 932, 936, 939, 1001, 1048, 1144, 1485]","[120, 141, 147, 158, 216, 285, 288, 432, 434, 441, 447, 449, 541, 542, 546, 548, 549, 550, 554, 638, 654, 659, 686, 707, 736, 867, 869, 926, 932, 936, 939, 1001, 1048, 1144, 1179, 1485]"
"Type3","Block",796,797,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",917,918,2,0.6667,0,"SIMILARITY_PRESERVING","[208, 210]","[208, 210]","[208, 210, 222]"
"Type3","Block",917,919,2,1.0000,0,"SIMILARITY_PRESERVING","[208, 210]","[208, 210]","[208, 210]"
"Type3","Block",917,920,2,0.6667,0,"SIMILARITY_PRESERVING","[208, 210]","[208, 210]","[208, 210, 222]"
"Type3","Block",918,919,2,0.6667,0,"SIMILARITY_PRESERVING","[208, 210]","[208, 210, 222]","[208, 210]"
"Type3","Block",918,920,3,1.0000,0,"SIMILARITY_PRESERVING","[208, 210, 222]","[208, 210, 222]","[208, 210, 222]"
"Type3","Block",919,920,2,0.6667,0,"SIMILARITY_PRESERVING","[208, 210]","[208, 210]","[208, 210, 222]"
"Type3","Block",798,799,1,1.0000,0,"SIMILARITY_PRESERVING","[232]","[232]","[232]"
"Type3","Block",800,801,1,0.3333,0,"SIMILARITY_PRESERVING","[130]","[130]","[130, 386, 560]"
"Type3","Block",766,767,4,0.5714,0,"SIMILARITY_PRESERVING","[109, 288, 290, 299]","[109, 288, 290, 299]","[109, 288, 290, 299, 440, 443, 1390]"
"Type3","Block",768,769,2,1.0000,0,"SIMILARITY_PRESERVING","[119, 156]","[119, 156]","[119, 156]"
"Type3","Block",997,998,2,0.6667,0,"SIMILARITY_PRESERVING","[858, 866]","[858, 866]","[756, 858, 866]"
"Type3","Block",780,781,1,1.0000,0,"SIMILARITY_PRESERVING","[120]","[120]","[120]"
"Type3","Block",782,783,1,0.1429,0,"SIMILARITY_PRESERVING","[120]","[120]","[120, 147, 281, 373, 441, 542, 654]"
"Type3","Block",784,785,1,0.3333,0,"SIMILARITY_PRESERVING","[120]","[120]","[120, 136, 147]"
"Type3","Block",778,779,1,0.1667,0,"SIMILARITY_PRESERVING","[270]","[154, 168, 270, 310, 713, 1185, 1428, 1429, 1432, 1453]","[194, 270, 285, 310]"
"Type3","Block",786,787,1,1.0000,0,"SIMILARITY_PRESERVING","[120]","[120]","[120]"
"Type3","Block",893,894,1,1.0000,0,"SIMILARITY_PRESERVING","[285]","[285]","[285]"
"Type3","Block",788,789,1,1.0000,0,"SIMILARITY_PRESERVING","[120]","[120]","[120]"
"Type3","Block",853,854,2,1.0000,0,"SIMILARITY_PRESERVING","[159, 172]","[159, 172]","[159, 172]"
"Type3","Block",855,856,4,1.0000,0,"SIMILARITY_PRESERVING","[159, 194, 285, 290]","[159, 194, 285, 290]","[159, 194, 285, 290]"
"Type3","Block",857,858,1,1.0000,0,"SIMILARITY_PRESERVING","[285]","[285]","[285]"
"Type3","Block",839,840,3,0.2222,4,"SIMILARITY_PRESERVING","[181, 285, 290]","[159, 170, 174, 181, 194, 285, 290, 843, 1408]","[176, 181, 285, 290, 299, 838, 840, 843, 844, 853, 855, 864, 954]"
"Type3","Block",990,991,1,1.0000,0,"SIMILARITY_PRESERVING","[267]","[267]","[267]"
"Type3","Block",939,940,5,1.0000,0,"SIMILARITY_PRESERVING","[230, 243, 261, 273, 305]","[230, 243, 261, 273, 305]","[230, 243, 261, 273, 305]"
"Type3","Block",942,943,1,1.0000,0,"SIMILARITY_PRESERVING","[223]","[223]","[223]"
"Type3","Block",942,944,1,1.0000,0,"SIMILARITY_PRESERVING","[223]","[223]","[223]"
"Type3","Block",943,944,1,1.0000,0,"SIMILARITY_PRESERVING","[223]","[223]","[223]"
"Type3","Block",949,950,1,1.0000,0,"SIMILARITY_PRESERVING","[230]","[230]","[230]"
"Type3","Block",949,951,1,1.0000,0,"SIMILARITY_PRESERVING","[230]","[230]","[230]"
"Type3","Block",950,951,1,1.0000,0,"SIMILARITY_PRESERVING","[230]","[230]","[230]"
"Type3","Block",952,953,3,1.0000,0,"SIMILARITY_PRESERVING","[243, 300, 305]","[243, 300, 305]","[243, 300, 305]"
"Type3","Block",952,954,3,1.0000,0,"SIMILARITY_PRESERVING","[243, 300, 305]","[243, 300, 305]","[243, 300, 305]"
"Type3","Block",953,954,3,1.0000,0,"SIMILARITY_PRESERVING","[243, 300, 305]","[243, 300, 305]","[243, 300, 305]"
"Type3","Block",977,978,1,0.3333,0,"SIMILARITY_PRESERVING","[252]","[252, 276]","[252, 473]"
