cloneType,granularity,gcid1,gcid2,no_of_revision_paired,couplingStrength,latePropagationCount,dominantChangeCategory,made_pair_in_revisions,gcid1_changed_revs,gcid2_changed_revs
"Type3","Block",11238,11562,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11564,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11566,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11574,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11576,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11577,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11578,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11579,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11580,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11581,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11582,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11583,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11584,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11585,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11587,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11588,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11589,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11590,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11591,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11592,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11593,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11595,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11596,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11597,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11598,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11599,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11846,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11852,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11855,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11857,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11861,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11865,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11870,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11871,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11872,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11875,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11238,11880,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11560,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11562,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11564,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11566,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11574,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11576,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11577,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11578,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11579,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11580,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11581,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11582,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11583,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11584,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11585,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11587,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11588,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11589,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11590,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11591,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11592,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11593,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11595,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11596,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11597,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11598,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11599,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11846,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11852,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11855,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11857,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11861,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11865,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11870,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11871,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
"Type3","Block",11239,11872,1,0.3333,0,"SIMILARITY_PRESERVING","[1779]","[1466, 1568, 1779]","[1779]"
