Revision,gcid1,gcid2,classid,co_change_count,gcid1_independent_change_count,gcid2_independent_change_count,filepath1,filepath2,author1,author2,similarity,clone_type,nlines1,nlines2,depth,class_size,is_spcp,method_name1,method_signature1,method_name2,method_signature2
740,373,454,9,1,0,11,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,373,455,9,1,0,11,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parseMLTable,static void parseMLTable (tokenInfo *const token)
740,373,462,9,1,0,9,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parseIndex,static void parseIndex (tokenInfo *const token)
740,373,486,9,1,0,11,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,373,492,9,1,0,11,fortran.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,parseInterfaceBlock,static void parseInterfaceBlock (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,392,420,9,0,0,12,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parsePublication,static void parsePublication (tokenInfo *const token)
740,392,430,9,0,0,10,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseEvent,static void parseEvent (tokenInfo *const token)
740,392,431,9,0,0,6,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseComment,static void parseComment (tokenInfo *const token)
740,392,439,9,0,0,7,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseService,static void parseService (tokenInfo *const token)
740,392,440,9,0,0,7,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseDomain,static void parseDomain (tokenInfo *const token)
740,392,441,9,0,0,7,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parsePublication,static void parsePublication (tokenInfo *const token)
740,392,442,9,0,0,7,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseVariable,static void parseVariable (tokenInfo *const token)
740,392,443,9,0,0,6,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseSynonym,static void parseSynonym (tokenInfo *const token)
740,392,445,9,0,0,7,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseView,static void parseView (tokenInfo *const token)
740,392,447,9,0,0,7,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parsePackage,static void parsePackage (tokenInfo *const token)
740,392,448,9,0,0,8,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseEvent,static void parseEvent (tokenInfo *const token)
740,392,454,9,0,0,12,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseTrigger,static void parseTrigger (tokenInfo *const token)
740,392,455,9,0,0,12,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseMLTable,static void parseMLTable (tokenInfo *const token)
740,392,462,9,0,0,10,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseIndex,static void parseIndex (tokenInfo *const token)
740,392,486,9,0,0,12,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parseTrigger,static void parseTrigger (tokenInfo *const token)
740,392,492,9,0,0,12,ruby.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,,,parsePackage,static void parsePackage (tokenInfo *const token)
740,413,420,9,2,4,10,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parsePublication,static void parsePublication (tokenInfo *const token)
740,413,430,9,2,4,8,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parseEvent,static void parseEvent (tokenInfo *const token)
740,413,431,9,2,4,4,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parseComment,static void parseComment (tokenInfo *const token)
740,413,439,9,2,4,5,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parseService,static void parseService (tokenInfo *const token)
740,413,440,9,2,4,5,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parseDomain,static void parseDomain (tokenInfo *const token)
740,413,441,9,2,4,5,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parsePublication,static void parsePublication (tokenInfo *const token)
740,413,442,9,2,4,5,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parseVariable,static void parseVariable (tokenInfo *const token)
740,413,443,9,2,4,4,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parseSynonym,static void parseSynonym (tokenInfo *const token)
740,413,445,9,2,4,5,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parseView,static void parseView (tokenInfo *const token)
740,413,447,9,2,4,5,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parsePackage,static void parsePackage (tokenInfo *const token)
740,413,448,9,2,4,6,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parseEvent,static void parseEvent (tokenInfo *const token)
740,413,454,9,2,4,10,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,413,455,9,2,4,10,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parseMLTable,static void parseMLTable (tokenInfo *const token)
740,413,462,9,2,4,8,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parseIndex,static void parseIndex (tokenInfo *const token)
740,413,486,9,2,4,10,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,413,492,9,2,4,10,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,JavaScriptParser,extern parserDefinition* JavaScriptParser (void),parsePackage,static void parsePackage (tokenInfo *const token)
740,415,420,9,2,3,10,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,415,430,9,2,3,8,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
740,415,431,9,2,3,4,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseComment,static void parseComment (tokenInfo *const token)
740,415,439,9,2,3,5,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseService,static void parseService (tokenInfo *const token)
740,415,440,9,2,3,5,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseDomain,static void parseDomain (tokenInfo *const token)
740,415,441,9,2,3,5,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,415,442,9,2,3,5,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseVariable,static void parseVariable (tokenInfo *const token)
740,415,443,9,2,3,4,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseSynonym,static void parseSynonym (tokenInfo *const token)
740,415,445,9,2,3,5,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseView,static void parseView (tokenInfo *const token)
740,415,447,9,2,3,5,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,415,448,9,2,3,6,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
740,415,454,9,2,3,10,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,415,455,9,2,3,10,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseMLTable,static void parseMLTable (tokenInfo *const token)
740,415,462,9,2,3,8,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseIndex,static void parseIndex (tokenInfo *const token)
740,415,486,9,2,3,10,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,415,492,9,2,3,10,jscript.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,1,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,416,420,9,5,1,7,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,416,430,9,5,1,5,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
740,416,431,9,3,3,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseComment,static void parseComment (tokenInfo *const token)
740,416,439,9,4,2,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseService,static void parseService (tokenInfo *const token)
740,416,440,9,4,2,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseDomain,static void parseDomain (tokenInfo *const token)
740,416,441,9,4,2,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parsePublication,static void parsePublication (tokenInfo *const token)
740,416,442,9,4,2,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseVariable,static void parseVariable (tokenInfo *const token)
740,416,443,9,4,2,2,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseSynonym,static void parseSynonym (tokenInfo *const token)
740,416,445,9,4,2,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseView,static void parseView (tokenInfo *const token)
740,416,447,9,4,2,3,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,416,448,9,4,2,4,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseEvent,static void parseEvent (tokenInfo *const token)
740,416,454,9,5,1,7,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,416,455,9,5,1,7,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseMLTable,static void parseMLTable (tokenInfo *const token)
740,416,462,9,5,1,5,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseIndex,static void parseIndex (tokenInfo *const token)
740,416,486,9,5,1,7,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parseTrigger,static void parseTrigger (tokenInfo *const token)
740,416,492,9,5,0,7,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,deleteToken,static void deleteToken (tokenInfo *const token),parsePackage,static void parsePackage (tokenInfo *const token)
740,418,420,9,11,0,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parsePublication,static void parsePublication (tokenInfo *const token)
740,418,430,9,8,3,2,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parseEvent,static void parseEvent (tokenInfo *const token)
740,418,431,9,5,6,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parseComment,static void parseComment (tokenInfo *const token)
740,418,439,9,6,5,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parseService,static void parseService (tokenInfo *const token)
740,418,440,9,6,5,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parseDomain,static void parseDomain (tokenInfo *const token)
740,418,441,9,6,5,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parsePublication,static void parsePublication (tokenInfo *const token)
740,418,442,9,6,5,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parseVariable,static void parseVariable (tokenInfo *const token)
740,418,443,9,5,6,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parseSynonym,static void parseSynonym (tokenInfo *const token)
740,418,445,9,6,5,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parseView,static void parseView (tokenInfo *const token)
740,418,447,9,5,6,2,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parsePackage,static void parsePackage (tokenInfo *const token)
740,418,448,9,6,5,2,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parseEvent,static void parseEvent (tokenInfo *const token)
740,418,454,9,11,0,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parseTrigger,static void parseTrigger (tokenInfo *const token)
740,418,455,9,11,0,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parseMLTable,static void parseMLTable (tokenInfo *const token)
740,418,462,9,9,2,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parseIndex,static void parseIndex (tokenInfo *const token)
740,418,486,9,11,0,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parseTrigger,static void parseTrigger (tokenInfo *const token)
740,418,492,9,11,0,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseDeclareANSI,"static void parseDeclareANSI (tokenInfo *const token, const boolean local)",parsePackage,static void parsePackage (tokenInfo *const token)
740,419,420,9,11,1,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseSimple,"static void parseSimple (tokenInfo *const token, const sqlKind kind)",parsePublication,static void parsePublication (tokenInfo *const token)
740,419,430,9,8,4,2,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseSimple,"static void parseSimple (tokenInfo *const token, const sqlKind kind)",parseEvent,static void parseEvent (tokenInfo *const token)
740,419,431,9,5,7,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseSimple,"static void parseSimple (tokenInfo *const token, const sqlKind kind)",parseComment,static void parseComment (tokenInfo *const token)
740,419,439,9,6,6,1,sql.c,sql.c,dfishburn,dfishburn,70,Type3,7,7,0,125,0,parseSimple,"static void parseSimple (tokenInfo *const token, const sqlKind kind)",parseService,static void parseService (tokenInfo *const token)
